Unnamed: 0,SMS,Result,MLP,MLP_tuned,NaiveBayes,TensorFlow,TinyBert
5262,Did you see that film:),ham,ham,ham,spam,ham,ham
4283,U can call now...,ham,ham,ham,spam,ham,ham
2540,Hmmm:)how many players selected?,ham,ham,ham,ham,ham,ham
2319,On the way to office da..,ham,ham,ham,ham,ham,ham
2705,FreeMsg: Fancy a flirt? Reply DATE now & join the UKs fastest growing mobile dating service. Msgs rcvd just 25p to optout txt stop to 83021. Reply DATE now!,spam,spam,spam,spam,spam,spam
2537,You do what all you like,ham,ham,ham,spam,ham,ham
1254,Mum say we wan to go then go... Then she can shun bian watch da glass exhibition... ,ham,ham,ham,ham,ham,ham
2937,"And stop wondering ""wow is she ever going to stop tm'ing me ?!"" because I will tm you whenever I want because you are MINE ... *laughs*",ham,ham,ham,ham,ham,ham
621,Dear we got  &lt;#&gt;  dollars hi hi,ham,ham,ham,ham,ham,ham
194,It will stop on itself. I however suggest she stays with someone that will be able to give ors for every stool.,ham,ham,ham,ham,ham,ham
953,"Beautiful Truth against Gravity.. Read carefully: ""Our heart feels light when someone is in it.. But it feels very heavy when someone leaves it.."" GOOD NIGHT",ham,ham,ham,ham,ham,ham
4969,Future is not what we planned for tomorrow.....! it is the result of what we do today...! Do the best in present... enjoy the future.,ham,ham,ham,ham,ham,ham
144,I know you are. Can you pls open the back?,ham,ham,ham,spam,ham,ham
2355,R we going with the  &lt;#&gt;  bus?,ham,ham,ham,ham,ham,ham
1430,For sale - arsenal dartboard. Good condition but no doubles or trebles!,spam,ham,ham,spam,ham,ham
1532,Oh dang! I didn't mean o send that to you! Lol!,ham,ham,ham,ham,ham,ham
5080,Mark works tomorrow. He gets out at 5. His work is by your house so he can meet u afterwards.,ham,ham,ham,ham,ham,ham
2166,I'm not coming home 4 dinner.,ham,ham,ham,ham,ham,ham
780,That means get the door,ham,ham,ham,ham,ham,ham
5426,Oh yeah! And my diet just flew out the window,ham,ham,ham,ham,ham,ham
528,Yes! How is a pretty lady like you single?,ham,ham,ham,ham,ham,ham
4198,FREE for 1st week! No1 Nokia tone 4 ur mob every week just txt NOKIA to 8007 Get txting and tell ur mates www.getzed.co.uk POBox 36504 W45WQ norm150p/tone 16+,spam,spam,spam,spam,spam,spam
334,Any chance you might have had with me evaporated as soon as you violated my privacy by stealing my phone number from your employer's paperwork. Not cool at all. Please do not contact me again or I will report you to your supervisor.,ham,ham,ham,ham,ham,ham
2111,Do we have any spare power supplies,ham,ham,ham,ham,ham,ham
1086,"FR'NDSHIP is like a needle of a clock. Though V r in d same clock, V r nt able 2 met. Evn if V meet,itz only 4few seconds. Bt V alwys stay conected. Gud 9t;-)",ham,ham,ham,ham,ham,ham
16,Oh k...i'm watching here:),ham,ham,ham,ham,ham,ham
5477,What Today-sunday..sunday is holiday..so no work..,ham,ham,ham,ham,ham,ham
4331,i thought we were doing a king of the hill thing there.,ham,ham,ham,ham,ham,ham
3078,There is no sense in my foot and penis.,ham,ham,ham,ham,ham,ham
3980,CERI U REBEL! SWEET DREAMZ ME LITTLE BUDDY!! C YA 2MORO! WHO NEEDS BLOKES,ham,ham,ham,ham,ham,ham
648,PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S. I. M. points. Call 08715203694 Identifier Code: 40533 Expires 31/10/04,spam,spam,spam,spam,spam,spam
3314,"Huh... Hyde park not in mel ah, opps, got confused... Anyway, if tt's e best choice den we juz have to take it...",ham,ham,ham,ham,ham,ham
279,Just sent it. So what type of food do you like?,ham,ham,ham,ham,ham,ham
1826,Wat makes some people dearer is not just de happiness dat u feel when u meet them but de pain u feel when u miss dem!!!,ham,ham,ham,ham,ham,ham
1403,You have registered Sinco as Payee. Log in at icicibank.com and enter URN  &lt;#&gt;  to confirm. Beware of frauds. Do NOT share or disclose URN to anyone.,ham,ham,ham,ham,ham,ham
3886,Like a personal sized or what,ham,ham,ham,spam,ham,ham
393,Morning only i can ok.,ham,ham,ham,ham,ham,ham
1673,URGENT! We are trying to contact U. Todays draw shows that you have won a £800 prize GUARANTEED. Call 09050001295 from land line. Claim A21. Valid 12hrs only,spam,spam,spam,spam,spam,spam
299,I cant pick the phone right now. Pls send a message,ham,ham,ham,spam,ham,ham
3601,I know you mood off today,ham,ham,ham,ham,ham,ham
3305,IM GONNAMISSU SO MUCH!!I WOULD SAY IL SEND U A POSTCARD BUTTHERES ABOUTAS MUCH CHANCE OF MEREMEMBERIN ASTHERE IS OFSI NOT BREAKIN HIS CONTRACT!! LUV Yaxx,ham,ham,ham,ham,ham,ham
5259,Can help u swoop by picking u up from wherever ur other birds r meeting if u want.,ham,ham,ham,ham,ham,ham
1615,Me sef dey laugh you. Meanwhile how's my darling anjie!,ham,ham,ham,ham,ham,ham
4335,Boo what time u get out? U were supposed to take me shopping today. :(,ham,ham,ham,ham,ham,ham
1520,Check wid corect speling i.e. Sarcasm,ham,ham,ham,spam,ham,ham
5,"FreeMsg Hey there darling it's been 3 week's now and no word back! I'd like some fun you up for it still? Tb ok! XxX std chgs to send, £1.50 to rcv",spam,spam,spam,spam,spam,ham
5546,Ic. There are a lotta childporn cars then.,ham,ham,ham,ham,ham,ham
731,Email AlertFrom: Jeri StewartSize: 2KBSubject: Low-cost prescripiton drvgsTo listen to email call 123,spam,ham,ham,ham,ham,spam
5181,K sure am in my relatives home. Sms me de. Pls:-),ham,ham,ham,ham,ham,ham
1714,Hard LIVE 121 chat just 60p/min. Choose your girl and connect LIVE. Call 09094646899 now! Cheap Chat UK's biggest live service. VU BCM1896WC1N3XX,spam,spam,spam,spam,spam,spam
5466,http//tms. widelive.com/index. wml?id=820554ad0a1705572711&first=true¡C C Ringtone¡,spam,spam,spam,spam,spam,spam
4025,Wat time ü wan today?,ham,ham,ham,spam,ham,ham
5078,"Guy, no flash me now. If you go call me, call me. How madam. Take care oh.",ham,ham,ham,ham,ham,ham
5003,You still around? Looking to pick up later,ham,ham,ham,ham,ham,ham
1539,Midnight at the earliest,ham,ham,ham,spam,ham,ham
262,Anyway i'm going shopping on my own now. Cos my sis not done yet. Dun disturb u liao.,ham,ham,ham,ham,ham,ham
486,If we win its really no 1 side for long time.,ham,ham,ham,ham,ham,ham
3499,You said to me before i went back to bed that you can't sleep for anything.,ham,ham,ham,ham,ham,ham
1192,Come to my home for one last time i wont do anything. Trust me.,ham,ham,ham,ham,ham,ham
1748,I think u have the wrong number.,ham,ham,ham,ham,ham,ham
2655,Its sarcasm.. .nt scarcasim,ham,ham,ham,spam,ham,ham
2741,Nothing. Can...,ham,ham,ham,spam,ham,ham
1811,"Now, whats your house # again ? And do you have any beer there ?",ham,ham,ham,ham,ham,ham
3313,I know you are serving. I mean what are you doing now.,ham,ham,ham,ham,ham,ham
3161,How much did ur hdd casing cost.,ham,ham,ham,spam,ham,ham
3306,Ee msg na poortiyagi odalebeku: Hanumanji 7 name 1-Hanuman 2-Bajarangabali 3-Maruti 4-Pavanaputra 5-Sankatmochan 6-Ramaduth 7-Mahaveer ee 7 name  &lt;#&gt;  janarige ivatte kalisidare next saturday olage ondu good news keluviri...! Maretare inde 1 dodda problum nalli siguviri idu matra  &lt;#&gt; % true.. Don't neglet.,ham,ham,ham,ham,ham,spam
3315,Oh gei. That happend to me in tron. Maybe ill dl it in 3d when its out,ham,ham,ham,ham,ham,ham
5354,Aiyo cos i sms ü then ü neva reply so i wait 4 ü to reply lar. I tot ü havent finish ur lab wat.,ham,ham,ham,ham,ham,ham
3347,U're welcome... Caught u using broken english again...,ham,ham,ham,ham,ham,ham
4049,Lol or I could just starve and lose a pound by the end of the day.,ham,ham,ham,ham,ham,ham
1312,U r too much close to my heart. If u go away i will be shattered. Plz stay with me.,ham,ham,ham,ham,ham,ham
700,K..u also dont msg or reply to his msg..,ham,ham,ham,ham,ham,ham
1883,"Sorry, I can't help you on this.",ham,ham,ham,spam,ham,ham
391,Huh so late... Fr dinner?,ham,ham,ham,ham,ham,ham
4721,Forgot to tell ü smth.. Can ü like number the sections so that it's clearer..,ham,ham,ham,ham,ham,ham
4954,I lost 4 pounds since my doc visit last week woot woot! Now I'm gonna celebrate by stuffing my face!,ham,ham,ham,ham,ham,ham
1364,"Yetunde, i'm sorry but moji and i seem too busy to be able to go shopping. Can you just please find some other way to get what you wanted us to get. Please forgive me. You can reply free via yahoo messenger.",ham,ham,ham,ham,ham,ham
2999,No b4 Thursday,ham,ham,ham,ham,ham,ham
1626,Hi Dear Call me its urgnt. I don't know whats your problem. You don't want to work or if you have any other problem at least tell me. Wating for your reply.,ham,ham,ham,ham,ham,ham
3579,They said ü dun haf passport or smth like dat.. Or ü juz send to my email account..  ,ham,ham,ham,ham,ham,ham
3541,"I'll get there at 3, unless you guys want me to come some time sooner",ham,ham,ham,ham,ham,ham
614,THANX4 TODAY CER IT WAS NICE 2 CATCH UP BUT WE AVE 2 FIND MORE TIME MORE OFTEN OH WELL TAKE CARE C U SOON.C,ham,ham,ham,ham,ham,ham
918,"When people see my msgs, They think Iam addicted to msging... They are wrong, Bcoz They don\'t know that Iam addicted to my sweet Friends..!! BSLVYL",ham,ham,ham,ham,ham,ham
3784,Can you do online transaction?,ham,ham,ham,ham,ham,ham
236,I have printed it oh. So  &lt;#&gt;  come upstairs,ham,ham,ham,ham,ham,ham
4905,"no, i *didn't* mean to post it. I wrote it, and like so many other times i've ritten stuff to you, i let it sit there. it WAS what i was feeling at the time. I was angry. Before i left, i hit send, then stop. It wasn't there. I checked on my phone when i got to my car. It wasn't there. You said you didn't sleep, you were bored. So why wouldn't THAT be the time to clean, fold laundry, etc.? At least make the bed?",ham,ham,ham,ham,ham,ham
160,You are a winner U have been specially selected 2 receive £1000 cash or a 4* holiday (flights inc) speak to a live operator 2 claim 0871277810810,spam,spam,spam,spam,spam,spam
3094,staff.science.nus.edu.sg/~phyhcmk/teaching/pc1323,ham,ham,ham,ham,ham,spam
3585,Hi 07734396839 IBH Customer Loyalty Offer: The NEW NOKIA6600 Mobile from ONLY £10 at TXTAUCTION!Txt word:START to No:81151 & get Yours Now!4T&,spam,spam,spam,spam,spam,spam
3035,Get ready for  &lt;#&gt;  inches of pleasure...,ham,ham,ham,ham,ham,ham
2322,Ok...,ham,ham,ham,spam,ham,ham
3954,Refused a loan? Secured or Unsecured? Can't get credit? Call free now 0800 195 6669 or text back 'help' & we will!,spam,spam,spam,spam,spam,spam
653,"Wait, do you know if wesleys in town? I bet she does hella drugs!",ham,ham,ham,ham,ham,ham
4079,Gam gone after outstanding innings.,ham,ham,ham,ham,ham,ham
5253,Please tell me not all of my car keys are in your purse,ham,ham,ham,ham,ham,ham
5489,Oh thanks a lot..i already bought 2 eggs ..,ham,ham,ham,ham,ham,ham
1667,Guess who spent all last night phasing in and out of the fourth dimension,ham,ham,ham,ham,ham,ham
4088,PRIVATE! Your 2003 Account Statement for 07973788240 shows 800 un-redeemed S. I. M. points. Call 08715203649 Identifier Code: 40533 Expires 31/10/04,spam,spam,spam,spam,spam,spam
2124,+123 Congratulations - in this week's competition draw u have won the £1450 prize to claim just call 09050002311 b4280703. T&Cs/stop SMS 08718727868. Over 18 only 150ppm,spam,spam,spam,spam,spam,spam
3693,No i am not having not any movies in my laptop,ham,ham,ham,ham,ham,ham
3836,I'm thinking that chennai forgot to come for auction..,ham,ham,ham,ham,ham,ham
678,"Piggy, r u awake? I bet u're still sleeping. I'm going 4 lunch now...",ham,ham,ham,ham,ham,ham
2968,NEFT Transaction with reference number  &lt;#&gt;  for Rs. &lt;DECIMAL&gt;  has been credited to the beneficiary account on  &lt;#&gt;  at  &lt;TIME&gt; : &lt;#&gt;,ham,ham,ham,ham,ham,ham
3626,I want to tel u one thing u should not mistake me k THIS IS THE MESSAGE THAT YOU SENT:),ham,ham,ham,spam,ham,ham
613,I have many dependents,ham,ham,ham,spam,ham,ham
3944,I got a call from a landline number. . . I am asked to come to anna nagar . . . I will go in the afternoon,ham,ham,ham,ham,ham,ham
1422,Do you work all this week ?,ham,ham,ham,spam,ham,ham
3645,* Thought I didn't see you.,ham,ham,ham,ham,ham,ham
662,Then mum's repent how?,ham,ham,ham,ham,ham,ham
5286,I'm still pretty weak today .. Bad day ?,ham,ham,ham,ham,ham,ham
4744,I am in hospital da. . I will return home in evening,ham,ham,ham,ham,ham,ham
3272,You have 1 new voicemail. Please call 08719181513.,spam,spam,spam,spam,spam,spam
3904,Waiting in e car 4 my mum lor. U leh? Reach home already?,ham,ham,ham,ham,ham,ham
2122,In xam hall boy asked girl Tell me the starting term for dis answer I can den manage on my own After lot of hesitation n lookin around silently she said THE! intha ponnungale ipaditan;),ham,ham,ham,ham,ham,ham
3397,URGENT! Your Mobile number has been awarded with a £2000 Bonus Caller Prize. Call 09058095201 from land line. Valid 12hrs only,spam,spam,spam,spam,spam,spam
4456,"Storming msg: Wen u lift d phne, u say ""HELLO"" Do u knw wt is d real meaning of HELLO?? . . . It's d name of a girl..! . . . Yes.. And u knw who is dat girl?? ""Margaret Hello"" She is d girlfrnd f Grahmbell who invnted telphone... . . . . Moral:One can 4get d name of a person, bt not his girlfrnd... G o o d n i g h t . . .@",ham,ham,ham,ham,ham,ham
1191,We're done...,ham,ham,ham,spam,ham,ham
2833,Its normally hot mail. Com you see!,ham,ham,ham,ham,ham,ham
116,"As I entered my cabin my PA said, '' Happy B'day Boss !!''. I felt special. She askd me 4 lunch. After lunch she invited me to her apartment. We went there.",ham,ham,ham,ham,ham,ham
579,"our mobile number has won £5000, to claim calls us back or ring the claims hot line on 09050005321.",spam,spam,spam,spam,spam,spam
4491,My computer just fried the only essential part we don't keep spares of because my fucking idiot roommates looovvve leaving the thing running on full  &lt;#&gt; /7,ham,ham,ham,ham,ham,ham
5296,Are u coming to the funeral home,ham,ham,ham,ham,ham,ham
449,LOL ... Have you made plans for new years?,ham,ham,ham,ham,ham,ham
92,Smile in Pleasure Smile in Pain Smile when trouble pours like Rain Smile when sum1 Hurts U Smile becoz SOMEONE still Loves to see u Smiling!!,ham,ham,ham,ham,ham,ham
386,It took Mr owl 3 licks,ham,ham,ham,ham,ham,ham
2479,Not yet. Just i'd like to keep in touch and it will be the easiest way to do that from barcelona. By the way how ru and how is the house?,ham,ham,ham,ham,ham,ham
3741,No da. . Vijay going to talk in jaya tv,ham,ham,ham,ham,ham,ham
3051,Ok,ham,ham,ham,spam,ham,ham
3855,oh ya... Got hip hop open. Haha i was thinking can go for jazz then zoom to cine... Actually tonight i'm free leh... And there's a kb lesson tonight,ham,ham,ham,ham,ham,ham
3263,O shore are you takin the bus,ham,ham,ham,ham,ham,ham
3100,Ok... I din get ur msg...,ham,ham,ham,ham,ham,ham
5076,"This is the 2nd attempt to contract U, you have won this weeks top prize of either £1000 cash or £200 prize. Just call 09066361921",spam,spam,spam,spam,spam,spam
1574,SMS AUCTION - A BRAND NEW Nokia 7250 is up 4 auction today! Auction is FREE 2 join & take part! Txt NOKIA to 86021 now! HG/Suite342/2Lands Row/W1J6HL,spam,spam,spam,spam,spam,spam
3224,Well that must be a pain to catch,ham,ham,ham,ham,ham,ham
5539,Just sleeping..and surfing,ham,ham,ham,ham,ham,ham
5484,", ,  and  picking them up from various points | going 2 yeovil | and they will do the motor project 4 3 hours | and then u take them home. || 12 2 5.30 max. || Very easy",ham,ham,ham,ham,ham,ham
3750,Dear Voucher Holder 2 claim your 1st class airport lounge passes when using Your holiday voucher call 08704439680. When booking quote 1st class x 2,spam,ham,ham,ham,spam,spam
1739,K go and sleep well. Take rest:-).,ham,ham,ham,ham,ham,ham
3822,You are right though. I can't give you the space you want and need. This is really starting to become an issue. I was going to suggest setting a definite move out--if i'm still there-- after greece. But maybe you are ready and should do it now.,ham,ham,ham,ham,ham,ham
4870,1. Tension face 2. Smiling face 3. Waste face 4. Innocent face 5.Terror face 6.Cruel face 7.Romantic face 8.Lovable face 9.decent face  &lt;#&gt; .joker face.,ham,ham,ham,ham,ham,ham
1233,1's finish meeting call me.,ham,ham,ham,ham,ham,ham
1278,Dont put your phone on silent mode ok,ham,ham,ham,ham,ham,ham
4599,I'm stuck in da middle of da row on da right hand side of da lt... ,ham,ham,ham,ham,ham,ham
3808,Pls dont restrict her from eating anythin she likes for the next two days.,ham,ham,ham,ham,ham,ham
2391,First has she gained more than  &lt;#&gt; kg since she took in. Second has she done the blood sugar tests. If she has and its ok and her blood pressure is within normal limits then no worries,ham,ham,ham,ham,ham,ham
1941,Dude avatar 3d was imp. At one point i thought there were actually flies in the room and almost tried hittng one as a reflex,ham,ham,ham,ham,ham,ham
3883,"Short But Cute: ""Be a good person, but dont try to prove it.."" .Gud noon....",ham,ham,ham,ham,ham,ham
5440,Thank you. do you generally date the brothas?,ham,ham,ham,ham,ham,ham
2909,Why must we sit around and wait for summer days to celebrate. Such a magical sight when the worlds dressed in white. Oooooh let there be snow.,ham,ham,ham,ham,ham,ham
1643,Sleeping nt feeling well,ham,ham,ham,ham,ham,ham
4127,"SPJanuary Male Sale! Hot Gay chat now cheaper, call 08709222922. National rate from 1.5p/min cheap to 7.8p/min peak! To stop texts call 08712460324 (10p/min)",spam,spam,spam,spam,spam,spam
3859,R u still working now?,ham,ham,ham,ham,ham,ham
670,Did u receive my msg?,ham,ham,ham,spam,ham,ham
4587,"Mila, age23, blonde, new in UK. I look sex with UK guys. if u like fun with me. Text MTALK to 69866.18 . 30pp/txt 1st 5free. £1.50 increments. Help08718728876",spam,spam,spam,spam,spam,spam
98,"Hi. Wk been ok - on hols now! Yes on for a bit of a run. Forgot that i have hairdressers appointment at four so need to get home n shower beforehand. Does that cause prob for u?""",ham,ham,ham,ham,ham,ham
70,Wah lucky man... Then can save money... Hee...,ham,ham,ham,ham,ham,ham
232,Dear we are going to our rubber place,ham,ham,ham,spam,ham,ham
69,I plane to give on this month end.,ham,ham,ham,ham,ham,ham
5103,In other news after hassling me to get him weed for a week andres has no money. HAUGHAIGHGTUJHYGUJ,ham,ham,ham,ham,ham,ham
426,Ok. She'll be ok. I guess,ham,ham,ham,ham,ham,ham
835,Surely result will offer:),ham,ham,ham,ham,ham,ham
1111,Ok ill tell the company,ham,ham,ham,ham,ham,ham
4499,"Latest Nokia Mobile or iPOD MP3 Player +£400 proze GUARANTEED! Reply with: WIN to 83355 now! Norcorp Ltd.£1,50/Mtmsgrcvd18+",spam,spam,spam,spam,spam,spam
5016,I think the other two still need to get cash but we can def be ready by 9,ham,ham,ham,ham,ham,ham
5077,"Well, i'm glad you didn't find it totally disagreeable ... Lol",ham,ham,ham,ham,ham,ham
1589,At 4. Let's go to bill millers,ham,ham,ham,spam,ham,ham
1497,I'm always on yahoo messenger now. Just send the message to me and i.ll get it you may have to send it in the mobile mode sha but i.ll get it. And will reply.,ham,ham,ham,ham,ham,ham
4851,Maybe you should find something else to do instead???,ham,ham,ham,ham,ham,ham
1119,I'm going 4 lunch now wif my family then aft dat i go str 2 orchard lor.,ham,ham,ham,ham,ham,ham
1887,Dear 0776xxxxxxx U've been invited to XCHAT. This is our final attempt to contact u! Txt CHAT to 86688 150p/MsgrcvdHG/Suite342/2Lands/Row/W1J6HL LDN 18yrs ,spam,spam,spam,spam,spam,spam
3252,"I‘ll leave around four, ok?",ham,ham,ham,spam,ham,ham
1491,"Cant believe i said so many things to you this morning when all i really wanted to say was good morning, i love you! Have a beautiful morning. See you in the library later.",ham,ham,ham,ham,ham,ham
5100,"Aight, call me once you're close",ham,ham,ham,ham,ham,ham
5516,"Ya, i'm referin to mei's ex wat... No ah, waitin 4 u to treat, somebody shld b rich liao...So gd, den u dun have to work frm tmr onwards...",ham,ham,ham,ham,ham,ham
3787,Wat r u doing?,ham,ham,ham,ham,ham,ham
879,U have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094565,spam,spam,spam,spam,spam,spam
2412,"Come to me right now, Ahmad",ham,ham,ham,ham,ham,ham
4559,PISS IS TALKING IS SOMEONE THAT REALISE U THAT POINT THIS AT IS IT.(NOW READ IT BACKWARDS),ham,ham,ham,ham,ham,ham
4617,Ü called dad oredi...,ham,ham,ham,ham,ham,ham
4009,"Forgot you were working today! Wanna chat, but things are ok so drop me a text when you're free / bored etc and i'll ring. Hope all is well, nose essay and all xx",ham,ham,ham,ham,ham,ham
5460,December only! Had your mobile 11mths+? You are entitled to update to the latest colour camera mobile for Free! Call The Mobile Update Co FREE on 08002986906,spam,spam,spam,spam,spam,spam
2457,Onum ela pa. Normal than.,ham,ham,ham,ham,ham,ham
4606,"I need an 8th but I'm off campus atm, could I pick up in an hour or two?",ham,ham,ham,ham,ham,ham
4361,"Night sweet, sleep well! I've just been to see The Exorcism of Emily Rose and may never sleep again! Hugs and snogs! ",ham,ham,ham,ham,ham,ham
5217,Well thats nice. Too bad i cant eat it,ham,ham,ham,ham,ham,ham
1386,That's ok. I popped in to ask bout something and she said you'd been in. Are you around tonght wen this girl comes?,ham,ham,ham,ham,ham,ham
3556,From next month get upto 50% More Calls 4 Ur standard network charge 2 activate Call 9061100010 C Wire3.net 1st4Terms PoBox84 M26 3UZ Cost £1.50 min MobcudB more,spam,spam,spam,spam,spam,spam
4535,I have no money 4 steve mate! !,ham,ham,ham,ham,ham,ham
2192,Thankyou so much for the call. I appreciate your care.,ham,ham,ham,ham,ham,ham
1489,Tell them no need to investigate about me anywhere.,ham,ham,ham,ham,ham,ham
4787,Holy living christ what is taking you so long,ham,ham,ham,ham,ham,ham
2535,Ok enjoy . R u there in home.,ham,ham,ham,spam,ham,ham
4055,dont make ne plans for nxt wknd coz she wants us to come down then ok,ham,ham,ham,ham,ham,ham
4038,Dont flatter yourself... Tell that man of mine two pints of carlin in ten minutes please.... ,ham,ham,ham,ham,ham,ham
4755,Ok lor... Or u wan me go look 4 u?,ham,ham,ham,ham,ham,ham
742,Do well :)all will for little time. Thing of good times ahead:,ham,ham,ham,ham,ham,ham
2071,Sexy Singles are waiting for you! Text your AGE followed by your GENDER as wither M or F E.G.23F. For gay men text your AGE followed by a G. e.g.23G.,spam,spam,spam,spam,spam,ham
1569,Today is ACCEPT DAY..U Accept me as? Brother Sister Lover Dear1 Best1 Clos1 Lvblefrnd Jstfrnd Cutefrnd Lifpartnr Belovd Swtheart Bstfrnd No rply means enemy,ham,ham,ham,ham,ham,spam
3333,Ok... The theory test? when are ü going to book? I think it's on 21 may. Coz thought wanna go out with jiayin. But she isnt free,ham,ham,ham,ham,ham,ham
3781,Then ur physics get a-?,ham,ham,ham,spam,ham,ham
3791,"I love you !!! You know? Can you feel it? Does it make your belly warm? I wish it does, my love ... I shall meet you in your dreams, Ahmad ... *adoring kiss*",ham,ham,ham,ham,ham,ham
457,"LOOK AT AMY URE A BEAUTIFUL, INTELLIGENT WOMAN AND I LIKE U A LOT. I KNOW U DONT LIKE ME LIKE THAT SO DONT WORRY.",ham,ham,ham,ham,ham,ham
2104,Its a site to simulate the test. It just gives you very tough questions to test your readiness.,ham,ham,ham,ham,ham,ham
1891,Ok but knackered. Just came home and went to sleep! Not good at this full time work lark.,ham,ham,ham,ham,ham,ham
2564,K..k..i'm also fine:)when will you complete the course?,ham,ham,ham,ham,ham,ham
376,Can you say what happen,ham,ham,ham,ham,ham,ham
4217,Er mw im filled tuth is aight,ham,ham,ham,ham,ham,ham
4775,U repeat e instructions again. Wat's e road name of ur house?,ham,ham,ham,spam,ham,ham
1034,"OH MR SHEFFIELD! You wanna play THAT game, okay. You're the boss and I'm the nanny. You give me a raise and I'll give YOU one!!",ham,ham,ham,ham,ham,ham
3061,K..k...from tomorrow onwards started ah?,ham,ham,ham,ham,ham,ham
1973,Yes but can we meet in town cos will go to gep and then home. You could text at bus stop. And don't worry we'll have finished by march … ish!,ham,ham,ham,ham,ham,ham
3540,What happen dear. Why you silent. I am tensed,ham,ham,ham,ham,ham,ham
842,"Pls send me a comprehensive mail about who i'm paying, when and how much.",ham,ham,ham,ham,ham,ham
4301,"Erm... Woodland avenue somewhere. Do you get the parish magazine, his telephone number will be in there.",ham,ham,ham,ham,ham,ham
5493,I think if he rule tamilnadu..then its very tough for our people.,ham,ham,ham,ham,ham,ham
4337,"Fyi I'm taking a quick shower, be at epsilon in like  &lt;#&gt;  min",ham,ham,ham,ham,ham,ham
3916,Ard 530 lor. I ok then message ü lor.,ham,ham,ham,ham,ham,ham
971,"Yar lor he wan 2 go c horse racing today mah, so eat earlier lor. I ate chicken rice. U?",ham,ham,ham,ham,ham,ham
1357,U ned to convince him tht its not possible witot hurting his feeling its the main,ham,ham,ham,ham,ham,ham
2938,Lol yep did that yesterday. Already got my fireplace. Now its just another icon sitting there for me.,ham,ham,ham,ham,ham,ham
2716,Cool. I am  &lt;#&gt;  inches long. hope you like them big!,ham,ham,ham,ham,ham,ham
3160,Are you up for the challenge? I know i am :),ham,ham,ham,spam,ham,ham
428,Any pain on urination any thing else?,ham,ham,ham,ham,ham,ham
4475,Want explicit SEX in 30 secs? Ring 02073162414 now! Costs 20p/min,spam,spam,spam,spam,spam,spam
948,Hey i booked the kb on sat already... what other lessons are we going for ah? Keep your sat night free we need to meet and confirm our lodging ,ham,ham,ham,ham,ham,ham
499,"Kate jackson rec center before 7ish, right?",ham,ham,ham,ham,ham,ham
976,Hey no I ad a crap nite was borin without ya 2 boggy with me u boring biatch! Thanx but u wait til nxt time il ave ya ,ham,ham,ham,ham,ham,ham
2592,Still work going on:)it is very small house.,ham,ham,ham,ham,ham,ham
1729,As per your request 'Maangalyam (Alaipayuthe)' has been set as your callertune for all Callers. Press *9 to copy your friends Callertune,ham,ham,ham,ham,ham,ham
1154,1000's of girls many local 2 u who r virgins 2 this & r ready 2 4fil ur every sexual need. Can u 4fil theirs? text CUTE to 69911(£1.50p. m),spam,spam,spam,spam,spam,spam
2067,Then. You are eldest know.,ham,ham,ham,spam,ham,ham
5566,"REMINDER FROM O2: To get 2.50 pounds free call credit and details of great offers pls reply 2 this text with your valid name, house no and postcode",spam,spam,spam,spam,spam,spam
2240,Every day i use to sleep after  &lt;#&gt;  so only.,ham,ham,ham,ham,ham,ham
658,You will be in the place of that man,ham,ham,ham,ham,ham,ham
569,Love it! Daddy will make you scream with pleasure! I am going to slap your ass with my dick!,ham,ham,ham,ham,ham,ham
2150,Waaaat?? Lololo ok next time then!,ham,ham,ham,spam,ham,ham
3631,Get the official ENGLAND poly ringtone or colour flag on yer mobile for tonights game! Text TONE or FLAG to 84199. Optout txt ENG STOP Box39822 W111WX £1.50,spam,spam,spam,spam,spam,spam
5332,I think steyn surely get one wicket:),ham,ham,ham,ham,ham,ham
4252,Omg Joanna is freaking me out. She's looked thru all my friends to find photos of me. And then she's asking about stuff on my MySpace which I haven't even logged on in like a year. :/,ham,ham,ham,ham,ham,ham
3328, what number do u live at? Is it 11?,ham,ham,ham,spam,ham,ham
5331,X course it 2yrs. Just so her messages on messenger lik you r sending me,ham,ham,ham,ham,ham,ham
4500,"SMS SERVICES. for your inclusive text credits, pls goto www.comuk.net login= 3qxj9 unsubscribe with STOP, no extra charge. help 08702840625.COMUK. 220-CM2 9AE",spam,spam,spam,spam,spam,spam
4082,Hurry home. Soup is DONE!,ham,ham,ham,ham,ham,ham
855,Stop the story. I've told him i've returned it and he's saying i should not re order it.,ham,ham,ham,ham,ham,ham
860,Did he just say somebody is named tampa,ham,ham,ham,ham,ham,ham
157,I'm leaving my house now...,ham,ham,ham,ham,ham,ham
365,"Good afternoon sunshine! How dawns that day ? Are we refreshed and happy to be alive? Do we breathe in the air and smile ? I think of you, my love ... As always",ham,ham,ham,ham,ham,ham
5019,Babe ! What are you doing ? Where are you ? Who are you talking to ? Do you think of me ? Are you being a good boy? Are you missing me? Do you love me ?,ham,ham,ham,ham,ham,ham
3666,Ha... U jus ate honey ar? So sweet...,ham,ham,ham,ham,ham,ham
